"id","title","summary","content"
"80","第八十靈籤：樂廣釋疑","求籤吉凶：中吉靈籤","算命籤詩：
飛觴對舞幾時賒 弓影橫杯誤作蛇
猜透詩中玄妙訣 泰來否極事無差
這是杯弓蛇影的故事。樂廣有一天請人吃飯，客人中，有一人疑心很重，居然懷疑杯中的弓影是蛇，飲後歸家，悶悶不樂，樂廣知道後，再請他來家里，坐在原先的位置，讓他弄清楚，酒杯中的蛇，原來只是挂著的弓箭的影子。釋疑後，此人才心安理得。
黃大仙算命解籤詩：
一邊飲酒一邊欣賞歌舞，是多么難得的樂事，無端端卻把杯中的弓影誤作是蛇，真冤枉！明白此中的道理，就是趨吉避凶。轉載自算命眼
求得此靈籤必要力行善事，即使對人有愧，對鬼神亦無懼，則心有主宰矣。遇艱苦之事，亦易應對，不至誤為蛇落杯等弊，此乃衰極而轉歸，榮發之靈籤也，凡事俱平穩無礙。
黃大仙算命解運勢：
財可得，病可醫，畜與蚕，微有利，孕有喜，行漸至
婚可合，謹慎宜，宅平安，漸得宜，問謀望，亦合時
流年：先苦後甜，凡事樂觀，好運會提前來。
事業：按照自己原來計划去進行，勿受別人左右。
財富：財運不錯，但要避免花冤枉錢。
自身：平安無事，不要疑心生暗鬼，心存善念，可以免災。
家庭：夫妻要坦誠相待，切勿互相猜疑。
姻緣：情侶之間，要排除第三者干擾，雨過天晴後，宜婚嫁。
移居：要遷居就早些決定，運氣轉好後，就不宜變動。
名譽：靈籤暗示下半年的收獲會更大。
健康：有任何不舒服，最好找個正正式式的醫生檢察。
友誼：朋友和洽相處，其中有一個能特別幫您。
風水：靈籤暗示此地將興發。
遺失：尋之或可得。
自身：由苦而得甘。
天時：半憂半可喜。
出行：到底亦無妨。"
"81","第八十一靈籤：子路拱雉","求籤吉凶：中吉靈籤","算命籤詩：
山梁雌雉得其時 上下飛鳴自樂之
色舉須知翔後集 作聲三嗅過山欹
孔子與學生子路，在山邊看見一只雌雉，非常機警醒目，在樹葉間跳上跳落，快樂地鳴叫著，但它發覺周圍有什么異動時，馬上飛走，等到確定安全時，再飛回來，在它飛走的時候，連叫三聲，消失在山野間。
黃大仙算命解籤詩：
因孔子被尊為至聖，這只雌雉在孔子面前歌舞，亦被稱為朝聖。按照靈籤意，是有一番好景的，但凡事都要知機，間中可能會出現危機時，要知道避忌。轉載自算命眼
求得靈籤觸物思人，當要識時務曉機關，遇有不合意者，勢色不同，立即轉機退避。探真地步，穩陣無險，方可停留。恐人害己，而入其牢籠而不知，故要提防小人及是非。
黃大仙算命解運勢：
財可得，行亦歸，孕與病，當仔細，蚕與畜，微有利
謀望事，要知機，問家宅，亦安康，能謹慎，大吉昌
流年：大致吉祥，偶有小風波時，要退避，不要對著幹。
事業：有貴人幫忙，小心從事，可望有成。
財富：有較大的正財，但也常有小破財。
自身：害人之心不可有，防人之心不可無，特別在快樂得意時。
家庭：靈籤暗示家居安全要小心，謹防盜賊和意外。
姻緣：不要輕信情侶的諾言，愛情仍須考慮一段日子。
移居：有移民之象，到新環境後要多加小心。
名譽：不要貪慕浮名，虛榮背後，潛伏危機。
健康：別小覷傷風咳嗽這些疾病，處理不好，會有些麻煩。
友誼：鄰居或同事，其中有可以成知己的。
風水：靈籤暗示審慎方可用。
遺失：尋亦要知機。
自身：安樂須防避。
天時：事勢有改移。
出行：險處要迴避。"
"82","第八十二靈籤：孔子擊磬","求籤吉凶：中平靈籤","算命籤詩：
聖人擊磬在于衛 誰料過門有荷簣
嗟嘆有心挽道窮 可憐日月今將逝
孔子擊磬的故事，告誡我們，要惜取少年時，應該做的，就要及時去做，否則老之將至，有心無力了。聖人孔子，在衛國擊磬的時候，門外有人擔著竹簣路過，在磬聲中，聽出孔子是有志做一番救世救民的事業心，可惜，時不我與，歲月就這樣逝去了。
黃大仙算命解籤詩：
求得此靈籤者，凡事以善良和順為貴，不要以為善事太小而不去做，也不要以為惡事太小而去做。做人，要把握今天珍惜今天。
凡事當以救人為己任，或出錢，或出力，有利益於人者便要做。幽則有神鑒賞，明則有人稱羡，何樂不為。若年紀老更要及早行善以救人，則必有貴人扶助。轉載自算命眼
此靈籤似有憂愁氣象，問事者亦平常，無礙平穩。但是非小人口舌，恐難避兔矣，宜慎防能避之者吉。
黃大仙算命解運勢：
行未歸，病癒遲，蚕與畜，得利微，欲求財，要待時
宅平常，婚不宜，問六甲，當禱祈，謀望者，宜慎之
流年：天時對自己不利，雖無大礙，但難成大事。
事業：腳踏實地盡快將手上的工作做好，勿作不著邊際構想。
財富：靈籤暗示微中取利，太大的投資，風險大，要審慎。
自身：如果人生如賭博，今年只有四成贏面。
家庭：家居平淡，敬重老人家，會添福。
姻緣：愛情一波三折，雙方都缺乏信心。
移居：要移民就趁早進行，禍福未知，要對自己的選擇負責。
名譽：難有揚名立功的機會。
健康：身上的病痛，恐怕還要延續一段日子，最好換一個醫生。
友誼：小人多，背後也有不少在非議您，但可以不理。
風水：靈籤暗示財滯多口舌。
遺失：尋靈籤暗示之亦難得。
自身：修善免是非。
天時：氣運不甚美。
出行：防小人口舌。"
"83","第八十三靈籤：赤松子招隱","求籤吉凶：中平靈籤","算命籤詩：
凡塵身歷幾時閒 世事渾如疊疊山
既富尚憂無貴子 不知花放又花殘
神仙赤松子勸人歸隱。他說：寄身在凡塵間，真不知道什么時候才得清閒。世事渾渾噩噩，堆積如山，無錢的望發達，有錢的又擔心子女不成材。辛苦鑽營中，不知不覺花開又花落了。
黃大仙算命解籤詩：
世事如輪轉，功名利祿的追求，永無止境，何不隨遇而安，把得失榮辱都置諸度外，凡事但求心之所安，要做生命的主人，不做生命的奴隸。一個人，能看化，能知足，就樂在其中了。轉載自算命眼
世道循環，無長久富貴，一切功名錢財。妻兒子女，第一要知足，第二要看化，隨遇而安，不為世事所累，此身才有日清閒耳。
黃大仙算命解運勢：
名與利，勿貪求，蚕與畜，亦無憂，行未至，婚莫謀
宅平安，病可療，孕生女，命所招，謀望者，勿紛擾
流年：一切平淡，勿擔心，亦勿貪心。
事業：事在人為，在實際工作中會獲得可行的靈感。
財富：財運普通，大財機會微，無橫財。
自身：靈籤暗示少說話，多做公益事。
家庭：家中本已平穩，不把主觀願望強加別人頭上，將更和諧。
姻緣：選擇異性朋友，要踏實，外表並不重要。
移居：來來去去，對于大運絕無好與壞的影響
名譽：不要做中間人，否則名譽有損。
健康：天掉下來當被蓋，要克服情緒緊張。
友誼：與他人分享，多接受朋友意見。
風水：平穩勿多心。
遺失：尋之恐難得。
自身：多事更勞神。
天時：難得其全美。
出行：安份勿貪謀。"
"84","第八十四靈籤：韓信棄楚歸漢","求籤吉凶：中吉靈籤","算命籤詩：
滿腹奇才志未沖 鐵雞難舉意無容
張良指示身投漢 項羽烏江命自窮
韓信，漢時的一名將，輔助劉邦建立漢家江山。韓信在張良指引，離開楚霸王項羽，投靠劉邦。
黃大仙算命解籤詩：
滿腹奇才的韓信，沖霄之志未能得償所願，在楚王軍中，曾被項羽指令試舉一只鐵鑄公雞而未成功，自尊心受挫。
後來幸得張良指引，投靠劉邦，終于打敗項羽，使他烏江自刎，吐了一口屈氣。求得此靈籤，今年會有轉機，宜好自把握，切勿自暴自棄。轉載自算命眼
求得此靈籤者作事不可心急，暫時安份守己。行善修福，終必有貴人提拔，風雲際會，榮華發達，吐氣揚眉也，人生斯世，時運未到，藏器待時可也。
黃大仙算命解運勢：
財可得，病可醫，蚕與畜，均有利，宅平安，行漸至
問六甲，亦歡喜，謀望者，細參詳，有貴人，任前向
流年：上半年平淡，下半年有貴人指點，運轉好。
事業：天生我才必有用，平生所學有機會在工作中顯露才華。
財富：正財運不錯，也有偏財運，兼職收入可觀。
自身：運未到時，勿灰心喪志，做人要有始有終。
家庭：靈籤暗示家宅平安，子女很聽話。
姻緣：對方正在發現您的才華和品德，不必自吹。
移居：新環境肯定比現在好，設法搬遷或改改風水。
名譽：辛苦多年，終于有出頭之日了。
健康：凡事量力而為，不要操勞過度。
友誼：新相識的朋友在不知不覺中幫了您大忙。
風水：靈籤暗示此地將自發。
遺失：用方尋可得。
自身：榮發要待時。
天時：先難而後易。
出行：無意遇貴人。"
"85","第八十五靈籤：劉向得志","求籤吉凶：上吉靈籤","算命籤詩：
太乙燃藜照讀書 十年窗下苦功舒
揚眉吐氣袍穿錦 駟馬高車擁道隨
劉向，漢室皇冑，因勸諫曾下獄，獄中堅持苦讀，後獲平反，出人頭地。太乙，天神中最尊貴者。
黃大仙算命解籤詩：
太乙神仙燃藜作燈照明劉向，是有大貴人相助，天時盡得之吉祥寓意，是一支很好的靈籤。求得者假如能把握良機，未來數年必定有一番成就。轉載自算命眼
靈籤意是太乙神仙燃藜為燈，照我讀書，十年寒窗下的辛苦用功，終于是舒一口的時候了。看我身穿錦袍，揚眉吐氣，坐著四匹馬拉的高車，前呼後擁，多快樂。
黃大仙算命解運勢：
名可成，財亦得，行人回，家宅吉，問六甲，生貴子
婚宜合，病漸除，蚕與畜，獲大利，謀望事，貴人來
流年：大旺發，有苦盡甘來，揚眉吐氣之吉兆。
事業：從此平步青雲逐步開拓未來的大業。
財富：財運漸入佳境，但未到最盛時，切勿太貪。
自身：戒驕戒躁，最忌得勢不饒人。
家庭：大吉大利，光彩門戶，最好替雙親大事祝壽。
姻緣：最好能趕及今年結婚，年尾產子或今年懷孕，運勢更好。
移居：可以移民，但留在本地發展的機會更多。
名譽：名成，最宜擔任社團領袖。
健康：身體轉弱為強，乘機培補基礎。
友誼：在眾多的朋友中，有人真心真意為您。
風水：靈籤暗示此地必發達。
遺失：尋之終可得。
自身：平安兼發達。
天時：豐稔大可喜。
出行：往來皆吉。"
"86","第八十六靈籤：侃母迎賓","求籤吉凶：中平靈籤","算命籤詩：
截發迎賓否也貧 貧中賢婦更何人
古今只有陶侃母 所以名留萬代聞
陶侃，晉代一位德才兼備的大官，初為縣吏，因表現出色，後逐步升遷，官至征西大將軍，荊江兩州刺史，統領八州軍事。為官四十年如一日，不貪不飲不賭，從不浪費一紙一木。
黃大仙算命解籤詩：
這支籤是講述陶侃年少時家貧，無錢迎迓賓客，陶母非常賢淑，毅然剪下自己的長發，拿去變賣。這樣的賢婦，古今只得陶母一個，是值得萬世景仰的。轉載自算命眼
求得此籤，他日或者有好環境，但目前就要設法守一段日子了。凡事要隱忍待時，雖困窮到極，若存正直之心，終必有好處在日後也。若現時困難，切不可妄動橫行也。
黃大仙算命解運勢：
婚可合，病可醫，孕生女，行人歸，蚕與畜，皆有利
財可求，家宅美，問功名，亦可求，謀望事，好綢繆
流年：雖然未到大運時，但處處露出生機曙光。
事業：事在人為，在克服困難中，您對將來充滿信心。
財富：正財可通過勤儉積聚。無偏財橫財。
自身：心存正氣，抗拒誘惑，苦盡甘來。
家庭：家中並不因環境而不安，要感謝辛勞的女眷。
姻緣：靈籤暗示婚姻美滿，但勿攀附富貴人家。
移居：家中有人出外讀書、謀生，正合此籤。
名譽：檢點一言一行，將會贏得別人的敬重。
健康：無大礙，家中有孕婦，生女最佳。
友誼：與朋友保持君子之交淡如水，勿結交酒肉朋友。
風水：靈籤暗示平穩無妨礙。
遺失：尋之或可得。
自身：苦盡而甘來。
天時：淡中有真味。
出行：去之亦合時。"
"87","第八十七靈籤：陸士龍會客","求籤吉凶：中平靈籤","算命籤詩：
會談華座逞英雄 究竟誰人秉大公
一雲日下荀鳴鶴 一說雲間陸士龍
荀鳴鶴與陸士龍，都是西晉時代的有為之士，各有抱負，各有著作，有一天，兩雄相遇，坐在一起，各抒己見，雄辯滔滔，無法分出高下。
黃大仙算命解籤詩：
此靈籤有口舌是非之象，凡事切忌口水多過茶。籤意是：在會談中，各逞英雄，究竟哪一位的觀點最正確呢？難以定論。
有人說：荀鳴鶴有道理，也有人說陸士龍辯贏了。雖然無傷大雅，但與人爭執，費時失事傷感情。轉載自算命眼
求得此靈籤不可亂聽人言，及與人爭執，則逢凶可以化吉。平安無事，此靈籤不凶不吉，平平穩穩，但要防是非口舌，言語都要謹慎為是。
黃大仙算命解運勢：
問家宅，防是非，蚕與畜，得利微，財難求，行未至
孕無礙，病可醫，問婚姻，當另議，謀望事，不甚宜
流年：平穩中，常有逆流，勿與之爭鋒，避之則吉。
事業：工作有反覆，要學習應付閒言閒語。
財富：求財較難，明白和氣生財，收入會改善。
自身：口舌是非，切戒。
家庭：家和萬事興，勿受外人挑撥離間。
姻緣：首先要互相遷就、適應，才有機會結合。
移居：靈籤暗示不利移民遷居。
名譽：賤力得人敬，賤口得人憎。
健康：少言養氣，清心明志，才是養生之道。
友誼：多年的朋友，可能因意見不合而分手。
風水：靈籤暗示當細心審擇。
遺失：亂覓尋不得。
自身：防小人口舌。
天時：事勢須防避。
出行：恐惹出是非。"
"88","第八十八靈籤：花木蘭從軍","求籤吉凶：中吉靈籤","算命籤詩：
替父從軍膽氣雄 須眉巾幗幾人同
以身報國忠而孝 笑煞當時眾臣公
花木蘭，古時一位奇女子，因代父從軍而成為巾幗英雄。
黃大仙算命解籤詩：
求得此靈籤，可從中省悟兩個道理：一是盡孝心，二是盡忠心。替父從軍，膽色過人，女人能有男人勇，世上有幾人？以身報國，既忠且孝，當時很多大男人都自嘆不如呢！轉載自算命眼
凡事盡忠孝之心，定能逢凶化吉，無論有什么艱難困阻，都可以安然度過的。此靈籤暗示，努力堅決下去，終會出人頭地的。當即勇往向前，不辭勞苦。人所難造者，自己盡心竭力造之，有此氣概，事事皆吉。
黃大仙算命解運勢：
財可得，病可醫，孕生女，行漸歸，問婚姻，配合宜
宅平安，勝舊時，蚕與畜，亦有利，謀望事，合設施
流年：運程逐漸明朗，有苦盡甘來的跡象。
事業：可承父業，並能發揚光大，將獲得上司贊賞。
財富：每一個錢都由辛勤中得來，莫指望有橫財。
自身：立心善良，無往而不利。
家庭：家中和睦促使運開，當敬重父母。
姻緣：靈籤暗示有良緣，嫁娶可選在秋後。
移居：移民最好往北方發展，搬遷宜與老人同住。
名譽：在英勇中，建立新形象，功名顯露。
健康：積極運動，可使性格改觀。
友誼：在患難中建立的友誼，今年可分享成果。
風水：此地有可取。
遺失：力尋必可得。
自身：義氣得美名。
天時：苦中有甘味。
出行：去之無妨礙。"
"89","第八十九靈籤：吳季子挂劍","求籤吉凶：下下靈籤","算命籤詩：
他鄉遠歷佩魚腸 誰料徐君意欲將
既返願為相贈答 且懸樹下表情長
吳季子，吳王壽夢之末子，聰明博學，吳王擬廢長立幼，傳位于他，但他堅拒，後周游列國，以見聞廣博著稱。
吳季子游歷到徐國時，徐君很喜歡季子的魚腸劍，季子答應他，游罷歸來，就將寶劍送給他。不料他日歸來，徐君已逝，季子只得把魚腸劍挂在徐君墳前的大樹下，以表達自己的長情和哀思。
黃大仙算命解籤詩：
此靈籤為下下，求得者，要小心趨避，凡事要謹慎，不可任意妄為。如果以此籤問自身者，今年內暫勿往探病吊喪。轉載自算命眼
求得此靈籤者，凡事要謹慎而行，切不可隨意。如屬問自身簽，探喪問病都不宜去，以免沾染病痛也，宜向社壇作福吉。
黃大仙算命解運勢：
病難醫，人有險，行不歸，婚有變，宅不安，各修善
謀望事，無應驗，蚕與畜，小入息，財強求，必貧極
流年：不利，有風險，小心人、財的損失。
事業：勿考慮新發展，只宜穩守目前的工作。
財富：能保持目前的經濟狀況，已屬萬幸。
自身：時運太差，事事辛苦，莫偷懶。
家庭：各人宜檢點自己的言行，多關心家中老人。
姻緣：已婚者或未婚者，都要及時修補感情籬笆。
移居：移民或遷居，都要預算有經濟上的損失。
名譽：修善，守信，有名與否，都不要計較。
健康：體質較弱，易失眠多夢。注意腸胃調理。
友誼：小心擇友，以免被損友所累。
風水：靈籤暗示此地傷丁財。
遺失：尋亦空費力。
自身：運滯極艱辛。
天時：勞苦無所益。
出行：講義不講財。"
"90","第九十靈籤：紅拂女私奔","求籤吉凶：中平靈籤","算命籤詩：
細整殘妝夜欲奔 座中李靖更何人
那知虯髯情鐘處 拔劍三回未敢陳
楊府歌妓紅拂女與李靖有情，兩人正准備漏夜私奔，偏偏虯髯客在這時出現，虯髯客與紅佛女以兄妹相稱。
傾談中，李靖誤會虯髯客調戲她，阻礙他倆的私奔，三次拔劍要斬虯髯客，都被紅佛女阻止，彼此明白意向時，在虯髯客幫助下，三人一齊逃出楊府，結成風塵三俠，共同闖蕩江湖。
黃大仙算命解籤詩：
紅拂女、李靖、虯髯客，三人之間的微妙關系，藉此籤提醒我們，凡事要忍讓，不可魯莽行事。轉載自算命眼
求得此靈籤者，凡事隱忍讓人，方能逢凶化吉。就靈籤而論，不為吉亦不為凶，不過無大礙，平淡而已。
黃大仙算命解運勢：
財難得，病可醫，蚕與畜，得利微，孕有驚，行歸遲
宅平常，婚不宜，謀望事，不可為，問功名，要待時
流年：平淡中常有小喜，但大運未是時候。
事業：宜與別人合作，合資創業也無妨。
財富：無大財運，切忌與人有銀錢糾紛，公私分明。
自身：切勿因一時沖動而決定進退。
家庭：情況普通，親人之間不要互相猜忌。
姻緣：靈籤暗示有第三者介入，您可能遇競爭對手。
移居：缺乏長計划的移遷，不敢恭維。
名譽：避免桃色事件，否則身敗名裂。
健康：精神疲倦，就要多運動，連運動也不願做，就要看醫生。
友誼：有異性貴人相助，但切勿與之發展感情。
風水：靈籤暗示平淡無可取。
遺失：雖尋亦難得。
自身：修善保平安。
天時：喜中有不美。
出行：財到勿相。"
"91","第九十一靈籤：月里嫦娥","求籤吉凶：上上靈籤","算命籤詩：
蟾宮月殿柱飄香 玉篋團圓萬里光
六水三山歸鏡里 無瑕一片挂窮蒼
嫦娥，後羿之妻，服了靈丹之後，飛升上天，成為月中仙子。
黃大仙算命解籤詩：
此籤是說嫦娥在月宮無憂無慮的神仙生活。在蟾宮月殿中，桂花常飄香。一輪圓月像玉篋，照得萬里銀光。轉載自算命眼
人間的六水三山，都在月色下展現無遺，白譬無暇的一片聖潔，高高懸挂在青天。求得此上上籤，高貴神聖，萬事皆圓滿，前途光明。
黃大仙算命解運勢：
病即癒，行人回，蚕與畜，獲大利，問六甲，貴子胎
家宅匡，如求財，婚姻合，諧唱隨，謀望事，無阻礙
流年：運程較過去任何時間，都明顯轉好。
事業：您原來較為保守的計划，會有意想不到的突破。
財富：財源多，財路廣，財來自有方。
自身：平安，常有賞心樂事。
家庭：家運昌盛，特別旺女眷。
姻緣：男追女要多花心思。女追男較順利。婚事宜在秋後。
移居：無論移民或遷居，東南西北皆宜。
名譽：要摒除高高在上的架子，多接近下屬。
健康：清淡的飲食，令您身輕、腦活、容顏美。
友誼：當您接觸較高層次的社交圈子，別忘了昔日患難知己。
風水：靈籤暗示發丁貴興財。
遺失：尋即得原物。
自身：平安兼順利。
天時：事事合人意。
出行：處外亦可喜。"
"92","第九十二靈籤：孔子聞韶樂","求籤吉凶：中吉靈籤","算命籤詩：
至聖周游列國行 在齊得聽奏韶樂
三月不知嘉肉味 善哉大道可功成
至聖孔子，在齊國聽到韶樂，令他心神陶醉，歷三個月之久，每餐飯中，竟不知肉是什么味道，專心致志去研究韶樂的制作，所謂廢寢忘餐，終于大功告成。
黃大仙算命解籤詩：
靈籤的含意，簡明易懂，但其中道理，就要求得此靈籤的人，慢慢去領悟了。大致上有吉無凶，但是吉祥的程度有多大，與個人的努力有密切關系，如果，明知前面有個大金桔，也懶得去摘，那就如入寶山空手回了。轉載自算命眼
凡事能專心去做，則必成功。作事要有恆心，有堅志，不可分心騖外，則自然有吉無凶矣，凡事順利。
黃大仙算命解運勢：
婚可合，病可醫，財亦有，行漸至，畜與蚕，皆有利
問六甲，亦無驚，問家宅，亦安寧，謀望事，有功程
流年：具備一切旺發的條件，天時地利已有，就等人去努力了。
事業：宜發展新業務，也可趁春天轉換工作環境。
財富：有財，但財來得較慢，勿作短線投資投機。
自身：平平穩穩，既無小人，貴人亦不直接幫您，要靠自己。
家庭：常有快樂事。宜多在家中與親友歡聚。
姻緣：經歷過相當時間的了解，是結合的年份了。
移居：靈籤暗示移民運頗旺，可以積極進行。
名譽：人們不是尊敬您的名利，而是佩服您的才能。
健康：要注意作息時間的安排，提防消化道出毛病。
友誼：有志同道合的朋友相隨。
風水：靈籤暗示可以發丁財。
遺失：尋之亦可得。
自身：調養要得宜。
天時：風雨合人意。
出行：去之亦大利。"
"93","第九十三靈籤：孔子聞衛樂","求籤吉凶：下下靈籤","算命籤詩：
鄭衛之音不忍聽 淫風敗俗國將傾
令人深入迷津路 所奏全非古樂聲
鄭國、衛國之音，超離正途，萎靡不振，主題不健康，用今日的標准，就是黃色下流了。孔子聞之，痛斥其非，後來，鄭、衛終于因文化墮落亡國，這些音樂，也可算是亡國之音了。
黃大仙算命解籤詩：
籤雲：鄭、衛的音樂，真難聽！既誨淫，又傷風敗俗，遲早會令國家傾亡的。因為，它所奏的，全非正經音樂，聽多了，會消磨壯志，誤入迷途的。得此籤，有所警惕，是可以趨吉避凶的。
求得此靈籤者，凡事當謹慎，擇善而行，一切聲色財利不合義者。切不可貪，必至敗家喪身矣，要防小人說是非，慎勿輕信人言。轉載自算命眼
黃大仙算命解運勢：
財難求，病癒遲，行人阻，婚不宜，蚕與畜，亦無利
謀望事，不可為，孕有驚，宜禱祈，宅不吉，宜慎之
流年：外界的環境不大好，凡事要小心，小心駛得萬年船。
事業：工作、生意、學業都要規行矩步，不可貪快。
財富：正財大致上與去年無大改變，切戒賭博貪婪。
自身：要把握自己的宗旨，勿受小人唆擺誘惑。
家庭：遠離三姑六婆，提防年青一代誤入歧途。要關心他們。
姻緣：靈籤暗示選擇對象，要勤奮務實善良為宜。
移居：無論出國的目的是移民、旅行，要戒酒色。
名譽：在平凡中，您會感到一份安全。
健康：如將聽音樂看電視的時間，去打球緩跑，明天會更好。
友誼：靈籤暗示小心口甜舌滑的異性。
風水：此地損丁財。
遺失：雖尋不能得。
自身：有阻障不安。
天時：世界總不美。
出行：敗壞難扶持。"
"94","第九十四靈籤：髯公遠走扶桑","求籤吉凶：中平靈籤","算命籤詩：
一窟難容兩虎兒 乘風別嶺各棲之
名山自守為巢穴 可免傷殘後悔遲
虯髯客是個看化一切的世外高人，本來他也喜歡紅拂女，但卻與她結誼兄妹，把機會讓給李靖，三個行俠仗義，共反暴隋。
後來，風塵三俠見李世民後，虯髯客洞悉天機，說此人乃真命天子，一山不能藏二虎，于是與李靖、紅拂女話別，獨自乘船投奔怒海，遠走扶桑國，自為山寨王。
黃大仙算命解籤詩：
正所謂，一山難藏二虎，倒不如知機另覓山頭棲身，各有各的環境，這樣可以避免兩虎相斗必有一傷的命運了。凡事要總要知機，預先退避，不可勉強去做。轉載自算命眼
求得此靈籤兩人謀事必不成，即成亦難得長久和衷共濟。又要審度時勢方可舉行，如虎之待有風，乃可分居別處，如此彼此可免傷殘矣。此靈籤凶中似有吉，若能隱忍讓人，則可以轉禍為福，不可不知。
黃大仙算命解運勢：
蚕與畜，謹慎良，病與孕，恐有傷，宅有礙，積善昌
財難得，婚不詳，行人滯，未回鄉，謀望事，枉商量
流年：雖然不太好，但能知機是可以逆流而上的。
事業：別只管埋頭苦幹，多留意外界，尋求突破，另覓新發展。
財富：靈籤暗示先破點小財，再改善收入。
自身：切忌爭訟，遠離小人，要盡力保護自己。
家庭：絕不容許第三者介入，否則無幸福可言。
姻緣：愛情有阻滯，寧願退避，也莫與之爭風呷醋。
移居：當您發覺目前環境不開心，應即考慮移徙。
名譽：不要逞英雄，留得青山在，不怕無柴燒。
健康：憂能傷人，要改變多愁善感的作風。
友誼：多忍讓，互相尊重，彼此分享。
風水：靈籤暗示有地要另遷。
遺失：尋之恐難得。
自身：恐小人口舌。
天時：風雨不合宜。
出行：有害要迴避。"
"95","第九十五靈籤：女媧煉石補天","求籤吉凶：中平靈籤","算命籤詩：
功勤一簣可成山 由少而多莫憚煩
作事畏辛今汝畫 補天煉石亦無難
太古之時，青天穿了個大洞，女媧不辭勞苦，煉石為漿，用以補天，歷盡艱辛，終于有成。
黃大仙算命解籤詩：
此靈籤有勸人將勤補拙之意：別看輕這一捧一捧的泥土，堆積在一起，就可以成為一座山了。
凡事都是由少而多，不要怕麻煩，做事怕辛苦，會令您一事無成。您看看女媧煉石補天的例子，又有什么難字可言呢？得此靈籤宜在平穩中勤奮工作，創造未來。轉載自算命眼
求得此靈籤凡事要不辭勞苦，勤懇用功，終必有成。到時一勞永逸，苦盡甘來也，乃平穩之靈籤，不用憂疑。
黃大仙算命解運勢：
宅平常，積善昌，病可醫，孕禱禳，蚕與畜，亦無妨
行未至，婚不良，求財者，亦平常，謀望事，當自強
流年：可能有一次較大變動，只要勤力做事，可安然過度。
事業：謀事遇上不少阻力，但不可中途改變原來計划。
財富：別染指急功近利行業，要節儉積蓄。
自身：擇善固執，我行我素，這是自保基本法。
家庭：靈籤暗示勤補拙，儉養廉，日子過得清雅心安。
姻緣：愛情路，還有一段較長的在前面，要考慮對方的心意。
移居：可以考慮，但新環境的開拓，較為艱辛。
名譽：您將會以實幹少言的形象傲視同群。
健康：多作體力勞動，業余常活動，有益身心。
友誼：要遠離口惠而實不至的假朋友。
風水：靈籤暗示無發要另尋。
遺失：尋之要用力。
自身：保重便平安。
天時：辛苦有微利。
出行：勤苦乃成功。"
"96","第九十六靈籤：文姬思漢","求籤吉凶：中平靈籤","算命籤詩：
羌笛頻吹韻更悲 異鄉作客觸歸期
南來孤雁如憐我 煩寄家書轉達知
蔡文姬，東漢人，為匈奴亂兵所掠，嫁與左賢王，十二年後才歸漢家。
黃大仙算命解籤詩：
如果在春夏時分求得，則及早趨吉避凶。羌笛在塞外頻吹，曲調更令人傷感。它使異鄉的游子，醒悟起歸家的日子，遙遙無期。這是一個悲涼的意境，在秋冬兩季求得此靈籤者，要特別小心。轉載自算命眼
南來的孤雁，假若同情我，請常常替我傳遞家書給故鄉的親人。
于此環境，首先要自我珍重，保存實力，等待運轉的一日。求得此靈籤凡事宜慬慎，秋季更要注意，宜向天後娘娘作福吉。
黃大仙算命解運勢：
行未至，病癒遲，宅運滯，婚不宜，蚕與畜，得利少
孕有礙，財未至，謀望事，要待時，凡作事，多滯機
流年：阻滯甚多，與其冒險，不如穩守待變。
事業：勿胡亂投資，否則泥足深陷，何時望見故鄉？
財富：財運未通，打工比當老板的日子好過。
自身：心中常有事情挂牽，宜自我開解，眼光放遠一些。
家庭：家人有分離之象，切勿爭執，以免家運更差。
姻緣：愛情面臨考驗，暫不宜考慮結婚。
移居：若有移徙，往東南比往西北為佳。
名譽：難有揚名機會，不如踏實做好目前工作。
健康：秋後身體易出毛病，注意心肺氣管。
友誼：身邊朋友較少，反而有較多機會與遠方親友通信。
風水：靈籤暗示丁財俱蹇滯。
遺失：尋之亦難得。
自身：有阻隔不安。
天時：風雨不如意。
出行：徒勞亦無功。"
